date,time,location,location.1,driver_age,driver_race,driver_gender,search_conducted,stop_outcome,is_arrested,age_group
2004-01-07,9:45:00,", Forsyth County",Forsyth County,44.0,black,male,False,citation,False,41-50
2004-01-08,20:30:00,", Forsyth County",Forsyth County,47.0,black,male,False,citation,False,41-50
2004-01-07,8:45:00,", Forsyth County",Forsyth County,37.0,black,female,False,citation,False,31-40
2004-01-08,20:50:00,", Forsyth County",Forsyth County,42.0,white,female,False,citation,False,41-50
2004-01-07,10:45:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-08,20:00:00,", Forsyth County",Forsyth County,54.0,black,female,False,citation,False,51-60
2004-01-07,13:45:00,", Forsyth County",Forsyth County,44.0,white,female,False,citation,False,41-50
2004-01-08,14:00:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-09,14:42:00,", Forsyth County",Forsyth County,52.0,black,female,False,citation,False,51-60
2004-01-07,13:10:00,", Forsyth County",Forsyth County,35.0,white,female,False,citation,False,31-40
2004-01-08,16:40:00,", Forsyth County",Forsyth County,36.0,black,male,False,citation,False,31-40
2004-01-07,11:40:00,", Forsyth County",Forsyth County,28.0,white,male,False,citation,False,21-30
2004-01-09,13:02:00,", Forsyth County",Forsyth County,42.0,white,female,False,citation,False,41-50
2004-01-08,21:30:00,", Forsyth County",Forsyth County,18.0,black,female,False,citation,False,14-20
2004-01-07,20:28:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-08,17:10:00,", Forsyth County",Forsyth County,50.0,white,female,False,citation,False,41-50
2004-01-08,18:04:00,", Forsyth County",Forsyth County,23.0,white,female,False,citation,False,21-30
2004-01-07,21:42:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-08,18:45:00,", Forsyth County",Forsyth County,21.0,black,male,False,warning,False,21-30
2004-01-07,19:00:00,", Forsyth County",Forsyth County,35.0,black,male,False,citation,False,31-40
2004-01-09,14:53:00,", Forsyth County",Forsyth County,41.0,black,female,False,citation,False,41-50
2004-01-07,20:30:00,", Forsyth County",Forsyth County,48.0,black,female,False,citation,False,41-50
2004-01-08,19:15:00,", Forsyth County",Forsyth County,40.0,black,female,False,warning,False,31-40
2004-01-07,21:50:00,", Forsyth County",Forsyth County,23.0,hispanic,male,True,citation,False,21-30
2004-01-08,19:30:00,", Forsyth County",Forsyth County,50.0,black,female,False,warning,False,41-50
2004-01-08,20:45:00,", Forsyth County",Forsyth County,44.0,black,female,False,citation,False,41-50
2004-01-07,20:30:00,", Forsyth County",Forsyth County,39.0,black,female,False,warning,False,31-40
2004-01-08,22:15:00,", Forsyth County",Forsyth County,19.0,white,female,False,warning,False,14-20
2004-01-08,22:40:00,", Forsyth County",Forsyth County,34.0,black,female,False,citation,False,31-40
2004-01-09,12:14:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2004-01-07,21:10:00,", Forsyth County",Forsyth County,35.0,black,male,False,warning,False,31-40
2004-01-08,20:51:00,", Forsyth County",Forsyth County,22.0,black,male,False,warning,False,21-30
2004-01-07,21:20:00,", Forsyth County",Forsyth County,20.0,black,male,False,citation,False,14-20
2004-01-08,19:43:00,", Forsyth County",Forsyth County,24.0,black,female,False,warning,False,21-30
2004-01-07,23:19:00,", Forsyth County",Forsyth County,22.0,black,male,False,warning,False,21-30
2004-01-09,11:58:00,", Forsyth County",Forsyth County,56.0,white,male,False,citation,False,51-60
2004-01-08,20:05:00,", Forsyth County",Forsyth County,26.0,black,female,False,citation,False,21-30
2004-01-07,17:30:00,", Forsyth County",Forsyth County,27.0,white,male,False,citation,False,21-30
2004-01-09,9:05:00,", Forsyth County",Forsyth County,31.0,hispanic,male,False,citation,False,31-40
2004-01-08,20:05:00,", Forsyth County",Forsyth County,26.0,black,female,False,citation,False,21-30
2004-01-07,10:20:00,", Forsyth County",Forsyth County,18.0,black,female,False,citation,False,14-20
2004-01-07,23:38:00,", Forsyth County",Forsyth County,25.0,white,male,False,citation,False,21-30
2004-01-09,10:51:00,", Forsyth County",Forsyth County,54.0,white,male,False,citation,False,51-60
2004-01-08,21:30:00,", Forsyth County",Forsyth County,20.0,white,female,False,citation,False,14-20
2004-01-08,20:50:00,", Forsyth County",Forsyth County,35.0,black,male,False,warning,False,31-40
2004-01-07,18:15:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-08,16:40:00,", Forsyth County",Forsyth County,26.0,black,female,False,citation,False,21-30
2004-01-07,22:15:00,", Forsyth County",Forsyth County,47.0,white,male,False,citation,False,41-50
2004-01-08,16:00:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-07,19:50:00,", Forsyth County",Forsyth County,46.0,white,male,False,citation,False,41-50
2004-01-08,17:33:00,", Forsyth County",Forsyth County,43.0,black,male,True,arrest,True,41-50
2004-01-07,18:00:00,", Forsyth County",Forsyth County,30.0,hispanic,male,False,citation,False,21-30
2004-01-09,9:11:00,", Forsyth County",Forsyth County,26.0,hispanic,male,False,citation,False,21-30
2004-01-07,21:32:00,", Forsyth County",Forsyth County,28.0,white,female,False,citation,False,21-30
2004-01-07,23:14:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-09,10:32:00,", Forsyth County",Forsyth County,16.0,white,female,False,citation,False,14-20
2004-01-08,23:50:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-07,22:38:00,", Forsyth County",Forsyth County,25.0,white,female,False,citation,False,21-30
2004-01-08,17:58:00,", Forsyth County",Forsyth County,24.0,white,male,False,citation,False,21-30
2004-01-07,22:08:00,", Forsyth County",Forsyth County,31.0,white,male,False,citation,False,31-40
2004-01-09,10:00:00,", Forsyth County",Forsyth County,33.0,white,female,False,citation,False,31-40
2004-01-08,18:00:00,", Forsyth County",Forsyth County,79.0,white,female,False,citation,False,71-80
2004-01-07,21:00:00,", Forsyth County",Forsyth County,51.0,white,male,False,warning,False,51-60
2004-01-08,20:29:00,", Forsyth County",Forsyth County,31.0,white,female,False,citation,False,31-40
2004-01-07,21:20:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-09,10:30:00,", Forsyth County",Forsyth County,49.0,white,male,False,citation,False,41-50
2004-01-08,22:30:00,", Forsyth County",Forsyth County,21.0,white,male,False,warning,False,21-30
2004-01-08,22:07:00,", Forsyth County",Forsyth County,41.0,white,female,False,citation,False,41-50
2004-01-07,14:40:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2004-01-08,6:12:00,", Forsyth County",Forsyth County,65.0,white,male,False,citation,False,61-70
2004-01-08,21:45:00,", Forsyth County",Forsyth County,32.0,white,male,False,citation,False,31-40
2004-01-07,14:57:00,", Forsyth County",Forsyth County,28.0,black,male,False,citation,False,21-30
2004-01-08,22:45:00,", Forsyth County",Forsyth County,44.0,black,male,False,citation,False,41-50
2004-01-08,23:40:00,", Forsyth County",Forsyth County,38.0,white,female,False,citation,False,31-40
2004-01-08,23:34:00,", Forsyth County",Forsyth County,18.0,white,female,False,citation,False,14-20
2004-01-08,23:15:00,", Forsyth County",Forsyth County,63.0,white,male,False,warning,False,61-70
2004-01-07,23:35:00,", Forsyth County",Forsyth County,30.0,black,female,False,citation,False,21-30
2004-01-08,23:40:00,", Forsyth County",Forsyth County,32.0,white,male,False,warning,False,31-40
2004-01-07,9:10:00,", Forsyth County",Forsyth County,50.0,white,female,False,citation,False,41-50
2004-01-09,14:00:00,", Forsyth County",Forsyth County,18.0,white,male,False,warning,False,14-20
2004-01-08,22:30:00,", Forsyth County",Forsyth County,38.0,white,female,False,citation,False,31-40
2004-01-08,23:39:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-07,9:20:00,", Forsyth County",Forsyth County,55.0,white,female,False,citation,False,51-60
2004-01-08,23:20:00,", Forsyth County",Forsyth County,38.0,white,male,False,citation,False,31-40
2004-01-07,22:50:00,", Forsyth County",Forsyth County,19.0,black,male,False,citation,False,14-20
2004-01-08,23:00:00,", Forsyth County",Forsyth County,20.0,white,female,False,citation,False,14-20
2004-01-07,23:00:00,", Forsyth County",Forsyth County,31.0,black,male,False,citation,False,31-40
2004-01-08,23:13:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,citation,False,21-30
2004-01-07,23:50:00,", Forsyth County",Forsyth County,32.0,black,female,False,citation,False,31-40
2004-01-07,21:15:00,", Forsyth County",Forsyth County,28.0,black,female,False,citation,False,21-30
2004-01-08,15:40:00,", Forsyth County",Forsyth County,51.0,white,female,False,citation,False,51-60
2004-01-07,22:50:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-08,11:00:00,", Forsyth County",Forsyth County,26.0,white,male,False,citation,False,21-30
2004-01-07,3:15:00,", Forsyth County",Forsyth County,36.0,black,male,False,citation,False,31-40
2004-01-09,8:45:00,", Forsyth County",Forsyth County,42.0,black,male,False,citation,False,41-50
2004-01-08,10:30:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-08,11:26:00,", Forsyth County",Forsyth County,21.0,white,female,False,citation,False,21-30
2004-01-08,12:45:00,", Forsyth County",Forsyth County,20.0,hispanic,female,False,citation,False,14-20
2004-01-07,0:40:00,", Forsyth County",Forsyth County,46.0,black,male,False,warning,False,41-50
2004-01-08,12:30:00,", Forsyth County",Forsyth County,31.0,white,male,False,citation,False,31-40
2004-01-09,7:50:00,", Forsyth County",Forsyth County,26.0,black,male,False,citation,False,21-30
2004-01-08,0:17:00,", Forsyth County",Forsyth County,25.0,white,male,False,warning,False,21-30
2004-01-09,15:07:00,", Forsyth County",Forsyth County,47.0,black,male,False,citation,False,41-50
2004-01-08,3:10:00,", Forsyth County",Forsyth County,33.0,black,male,False,citation,False,31-40
2004-01-08,2:50:00,", Forsyth County",Forsyth County,27.0,white,female,False,warning,False,21-30
2004-01-08,3:55:00,", Forsyth County",Forsyth County,19.0,white,male,False,citation,False,14-20
2004-01-08,4:20:00,", Forsyth County",Forsyth County,40.0,white,female,False,citation,False,31-40
2004-01-08,5:15:00,", Forsyth County",Forsyth County,33.0,white,female,False,citation,False,31-40
2004-01-09,13:15:00,", Forsyth County",Forsyth County,50.0,black,male,False,citation,False,41-50
2004-01-08,0:56:00,", Forsyth County",Forsyth County,27.0,white,female,False,warning,False,21-30
2004-01-07,22:15:00,", Forsyth County",Forsyth County,45.0,unknown,male,False,citation,False,41-50
2004-01-07,22:55:00,", Forsyth County",Forsyth County,27.0,black,female,False,citation,False,21-30
2004-01-07,20:40:00,", Forsyth County",Forsyth County,22.0,white,male,False,citation,False,21-30
2004-01-07,23:14:00,", Forsyth County",Forsyth County,44.0,white,female,False,citation,False,41-50
2004-01-08,20:45:00,", Forsyth County",Forsyth County,24.0,black,male,False,citation,False,21-30
2004-01-07,23:40:00,", Forsyth County",Forsyth County,17.0,white,female,False,citation,False,14-20
2004-01-08,10:45:00,", Forsyth County",Forsyth County,31.0,white,male,False,citation,False,31-40
2004-01-07,22:50:00,", Forsyth County",Forsyth County,29.0,white,male,False,citation,False,21-30
2004-01-07,21:50:00,", Forsyth County",Forsyth County,17.0,white,male,False,citation,False,14-20
2004-01-07,22:15:00,", Forsyth County",Forsyth County,34.0,white,male,False,warning,False,31-40
2004-01-08,11:10:00,", Forsyth County",Forsyth County,46.0,white,male,False,citation,False,41-50
2004-01-09,9:50:00,", Forsyth County",Forsyth County,54.0,white,female,False,citation,False,51-60
2004-01-07,21:30:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-07,22:05:00,", Forsyth County",Forsyth County,25.0,white,male,False,citation,False,21-30
2004-01-07,23:25:00,", Forsyth County",Forsyth County,31.0,white,male,False,citation,False,31-40
2004-01-09,9:05:00,", Forsyth County",Forsyth County,66.0,white,male,False,citation,False,61-70
2004-01-07,22:00:00,", Forsyth County",Forsyth County,23.0,hispanic,male,False,warning,False,21-30
2004-01-07,23:15:00,", Forsyth County",Forsyth County,39.0,white,male,False,warning,False,31-40
2004-01-09,1:33:00,", Forsyth County",Forsyth County,23.0,hispanic,female,False,citation,False,21-30
2004-01-07,22:05:00,", Forsyth County",Forsyth County,34.0,white,male,False,warning,False,31-40
2004-01-08,0:50:00,", Forsyth County",Forsyth County,40.0,white,male,False,citation,False,31-40
2004-01-07,9:40:00,", Forsyth County",Forsyth County,59.0,white,male,False,citation,False,51-60
2004-01-09,8:27:00,", Forsyth County",Forsyth County,46.0,black,male,False,citation,False,41-50
2004-01-08,5:00:00,", Forsyth County",Forsyth County,32.0,hispanic,male,False,citation,False,31-40
2004-01-07,9:32:00,", Forsyth County",Forsyth County,46.0,white,male,False,citation,False,41-50
2004-01-09,8:57:00,", Forsyth County",Forsyth County,18.0,white,male,False,citation,False,14-20
2004-01-08,0:10:00,", Forsyth County",Forsyth County,23.0,black,male,False,citation,False,21-30
2004-01-07,9:21:00,", Forsyth County",Forsyth County,47.0,white,female,False,citation,False,41-50
2004-01-09,12:01:00,", Forsyth County",Forsyth County,36.0,black,male,False,citation,False,31-40
2004-01-08,0:50:00,", Forsyth County",Forsyth County,20.0,white,male,False,citation,False,14-20
2004-01-07,9:14:00,", Forsyth County",Forsyth County,43.0,white,female,False,citation,False,41-50
2004-01-08,1:20:00,", Forsyth County",Forsyth County,21.0,black,male,False,citation,False,21-30
2004-01-07,8:44:00,", Forsyth County",Forsyth County,45.0,white,female,False,citation,False,41-50
2004-01-09,1:30:00,", Forsyth County",Forsyth County,30.0,white,male,False,citation,False,21-30
2004-01-08,2:10:00,", Forsyth County",Forsyth County,21.0,white,male,False,citation,False,21-30
2004-01-07,8:35:00,", Forsyth County",Forsyth County,40.0,white,female,False,citation,False,31-40
2004-01-08,1:50:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2004-01-09,2:10:00,", Forsyth County",Forsyth County,42.0,black,female,False,warning,False,41-50
2004-01-07,8:28:00,", Forsyth County",Forsyth County,57.0,white,male,False,citation,False,51-60
2004-01-08,1:00:00,", Forsyth County",Forsyth County,23.0,white,male,False,warning,False,21-30
2004-01-07,8:20:00,", Forsyth County",Forsyth County,35.0,white,female,False,citation,False,31-40
2004-01-08,1:38:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2004-01-09,23:57:00,", Forsyth County",Forsyth County,45.0,black,female,False,citation,False,41-50
2004-01-07,8:05:00,", Forsyth County",Forsyth County,38.0,black,female,False,citation,False,31-40
2004-01-08,2:15:00,", Forsyth County",Forsyth County,36.0,white,male,False,citation,False,31-40
2004-01-09,0:12:00,", Forsyth County",Forsyth County,46.0,black,male,False,citation,False,41-50
2004-01-08,1:00:00,", Forsyth County",Forsyth County,42.0,black,male,False,citation,False,41-50
2004-01-08,0:25:00,", Forsyth County",Forsyth County,47.0,black,male,False,citation,False,41-50
2004-01-09,0:32:00,", Forsyth County",Forsyth County,37.0,black,male,False,citation,False,31-40
2004-01-08,0:01:00,", Forsyth County",Forsyth County,28.0,white,male,False,citation,False,21-30
2004-01-07,19:30:00,", Forsyth County",Forsyth County,38.0,white,male,False,citation,False,31-40
2004-01-09,0:01:00,", Forsyth County",Forsyth County,64.0,black,female,False,warning,False,61-70
2004-01-08,0:09:00,", Forsyth County",Forsyth County,39.0,black,male,False,citation,False,31-40
2004-01-07,11:25:00,", Forsyth County",Forsyth County,53.0,white,male,False,citation,False,51-60
2004-01-08,0:34:00,", Forsyth County",Forsyth County,33.0,white,male,True,arrest,True,31-40
2004-01-07,11:52:00,", Forsyth County",Forsyth County,46.0,black,male,False,citation,False,41-50
2004-01-09,0:10:00,", Forsyth County",Forsyth County,22.0,black,male,False,citation,False,21-30
2004-01-07,13:00:00,", Forsyth County",Forsyth County,29.0,white,male,False,citation,False,21-30
